PM1,PM2.5,PM10,Tempature,Gas,Humidity,Pressure,Altitude,TimeinSeconds,Time
0,0,0,23.0301953125,46578,17.33735010362058,1012.326247141387,7.693714303237257,1676508963.4513316,2023-02-15 16:56:03.451340
0,0,0,23.03234375,46784,17.32307277971322,1012.328200616735,7.6774382823962455,1676508964.645463,2023-02-15 16:56:04.645472
0,0,0,23.03625,46939,17.30888821356504,1012.3314448813101,7.650407683754176,1676508965.8386805,2023-02-15 16:56:05.838691
0,0,0,23.0395703125,47201,17.29467480375538,1012.3286215249291,7.673931350994194,1676508967.0317254,2023-02-15 16:56:07.031734
0,0,0,23.0419140625,47043,17.280412394517498,1012.33428868706,7.626713689967045,1676508968.2248318,2023-02-15 16:56:08.224842
0,0,0,23.0446484375,47228,17.27096565535745,1012.3253976138367,7.700792428708908,1676508969.417672,2023-02-15 16:56:09.417681
0,0,0,23.046796875,47228,17.256695810039812,1012.3205861193783,7.740881109257454,1676508970.6105125,2023-02-15 16:56:10.610521
0,0,0,23.049140625,47520,17.252023689971356,1012.3279444621887,7.67957251659655,1676508971.8102336,2023-02-15 16:56:11.810242
0,0,0,23.0508984375,47387,17.24732143225362,1012.3343088537652,7.626545665398787,1676508973.0033944,2023-02-15 16:56:13.003404
0,0,0,23.0532421875,47520,17.242649604805496,1012.3332110758914,7.635692114143259,1676508974.1964731,2023-02-15 16:56:14.196482
0,0,0,23.0540234375,47707,17.233104648391432,1012.332845142728,7.638740992213508,1676508975.396165,2023-02-15 16:56:15.396173
0,0,0,23.0555859375,47680,17.237977920276418,1012.340569472737,7.5743836903677,1676508976.5957074,2023-02-15 16:56:16.595715
0,0,0,23.058515625,47653,17.233336638918377,1012.345539387143,7.53297574204434,1676508977.7956185,2023-02-15 16:56:17.795627
0,0,0,23.0610546875,47761,17.228675317977967,1012.3447728832258,7.539362029344117,1676508978.996523,2023-02-15 16:56:18.996531
0,0,0,23.063203125,48032,17.21920189260258,1012.3399611704502,7.5794519076030165,1676508980.197835,2023-02-15 16:56:20.197844
0,0,0,23.0653515625,48004,17.214520865451107,1012.3351494061317,7.619542369590499,1676508981.3980432,2023-02-15 16:56:21.398052
0,0,0,23.066328125,48223,17.214571253113494,1012.3283496717605,7.6761963825850135,1676508982.5986466,2023-02-15 16:56:22.598655
0,0,0,23.0673046875,48251,17.219413572125255,1012.3266237277173,7.6905766486797225,1676508983.7915337,2023-02-15 16:56:23.791542
0,0,0,23.0700390625,48251,17.224346862892766,1012.3228058016039,7.722387016691305,1676508984.9843862,2023-02-15 16:56:24.984396
0,0,0,23.072578125,48639,17.214893746405767,1012.3288042047774,7.672409295713081,1676508986.177042,2023-02-15 16:56:26.177051
0,0,0,23.0747265625,48667,17.21500460836992,1012.3375225725061,7.599769699356919,1676508987.3765159,2023-02-15 16:56:27.376524
0,0,0,23.075703125,48807,17.215055000999694,1012.3374878763796,7.600058779143795,1676508988.576282,2023-02-15 16:56:28.576290
0,0,0,23.0770703125,48920,17.205542039427847,1012.3347332189552,7.623009948207075,1676508989.7704222,2023-02-15 16:56:29.770430
0,0,0,23.079609375,49118,17.200881510848014,1012.3339664406622,7.629398576740539,1676508990.9640903,2023-02-15 16:56:30.964100
0,0,0,23.082734375,48948,17.196251328439477,1012.3443414464506,7.542956636567575,1676508992.1653633,2023-02-15 16:56:32.165371
0,0,0,23.0848828125,49033,17.20594500429991,1012.3479859535802,7.512591689558905,1676508993.359309,2023-02-15 16:56:33.359318
0,0,0,23.087421875,49147,17.201284386177935,1012.3421451548676,7.5612555260829515,1676508994.558745,2023-02-15 16:56:34.558753
0,0,0,23.0895703125,49118,17.210978615605832,1012.3407156453893,7.573165818021846,1676508995.7585316,2023-02-15 16:56:35.758539
0,0,0,23.0911328125,49261,17.21105923658458,1012.3366008308768,7.607449431756507,1676508996.9594092,2023-02-15 16:56:36.959417
0,0,0,23.0926953125,49204,17.215931915585386,1012.3375599993956,7.599457867517536,1676508998.1605647,2023-02-15 16:56:38.160573
0,0,0,23.0938671875,49376,17.230369813936736,1012.3310911736272,7.6533547058402345,1676508999.3617063,2023-02-15 16:56:39.361714
0,0,0,23.096796875,49204,17.244900465910593,1012.3276040933746,7.682408409807779,1676509000.5560946,2023-02-15 16:56:40.556104
0,0,0,23.099921875,49290,17.264237402908705,1012.3312136740163,7.6523340568597735,1676509001.757121,2023-02-15 16:56:41.757129
0,0,0,23.101875,49347,17.269132841572823,1012.3277613133292,7.681098480651817,1676509002.9565635,2023-02-15 16:56:42.956572
0,0,0,23.1034375,49491,17.283598100635693,1012.3337944971265,7.630831173102724,1676509004.156288,2023-02-15 16:56:44.156296
0,0,0,23.1051953125,49665,17.288484369451997,1012.3401590093989,7.577803564408788,1676509005.3573873,2023-02-15 16:56:45.357396
0,0,0,23.1075390625,49578,17.29819689989829,1012.3390605916026,7.5869553020329565,1676509006.5582445,2023-02-15 16:56:46.558252
0,0,0,23.1096875,49929,17.298308271560828,1012.3443963633395,7.542499084763481,1676509007.7524016,2023-02-15 16:56:47.752411
0,0,0,23.1118359375,50136,17.298419645737944,1012.3378924351791,7.596688092975316,1676509008.9526277,2023-02-15 16:56:48.952636
0,0,0,23.114375,49870,17.28416466412947,1012.3303596577431,7.659449553387768,1676509010.1468413,2023-02-15 16:56:50.146851
0,0,0,23.1169140625,49900,17.279501028369612,1012.3312837952147,7.6517498209670265,1676509011.3477857,2023-02-15 16:56:51.347794
0,0,0,23.117890625,49988,17.28434678765406,1012.3363231122962,7.6097633181395485,1676509012.548947,2023-02-15 16:56:52.548957
